"video_id","author_unique_id","author_nickname","signature","is_brand_representative","brand_name","brand_confidence","analysis_details"
"7091650189290769710","mendayuan","Menda","Creator: Menda","False","","0.9","The bio ""Creator: Menda"" and display name ""Menda"" suggest a personal content creator. There are no indicators of a brand such as company names, business keywords, or product promotion language."
"7479902490616483118","nicoleglass60","nicole ann fuentes ❤️‍🔥","Creator: nicole ann fuentes ❤️‍🔥","False","","0.9","The username, display name, and bio all indicate a personal account for an individual content creator named Nicole Ann Fuentes. There are no business-related keywords, company emails, product promotion language, or brand mentions to suggest representation of a specific brand or company."
"7449139826378558750","trendytechdad","TrendyTechDad","Creator: TrendyTechDad","False","","0.9","The username and display name ""TrendyTechDad"" suggest a personal content creator persona, likely an individual focusing on technology. The bio simply reiterates the display name. There are no indications such as company emails, official brand names, business-related keywords, or product promotion language that would suggest this creator represents a specific brand or company."
"7463177758290578730","csw33ns712","CYN | SAHM | TTS 💖","Creator: CYN | SAHM | TTS 💖","False","","0.9","The display name and bio contain a personal name (CYN), a lifestyle descriptor (SAHM - Stay-at-Home Mom), and a content style/technology reference (TTS - Text-to-Speech). There are no company emails, brand names, product promotion language, or other indicators of representing a specific brand or company. The profile appears to be for a personal content creator."
"7515212243177393439","brianhongdigital","Brian Hong","Creator: Brian Hong","True","Brian Hong Digital","0.85","The username ""brianhongdigital"" indicates a professional personal brand or business focused on digital services, where Brian Hong is the primary representative and the brand itself."
"7223091962558041387","_theshanonshavay","Shavay Simmons","Creator: Shavay Simmons","False","","0.9","The bio ""Creator: Shavay Simmons"" indicates an individual content creator, not an official brand account or representative of a specific company. There are no brand-related keywords, company emails, or product promotion language evident in the provided profile details."
"7410950891932585222","nicole.studywme","nicole.studywme","Creator: nicole.studywme","False","","0.9","The username, display name, and bio ""Creator: nicole.studywme"" consistently indicate a personal content creator specializing in study-related content (likely ""study with me""). There are no business-related keywords, company emails, product promotion language, or brand partnership mentions that would suggest affiliation with an external brand or company."
"7457375221259980074","amcgowan0930","Amber McGowan","Creator: Amber McGowan","False","","0.9","The username, display name, and bio clearly indicate a personal content creator (Amber McGowan) and do not contain any brand names, company emails, business-related keywords, or indications of product promotion or brand representation."
"7495489109226523947","casey_jo_nc","Casey Jones","Creator: Casey Jones","False","","0.9","The bio ""Creator: Casey Jones"" suggests a personal content creator rather than a representative of a specific brand or company. No brand-related keywords, emails, or promotional language are present."
"7494648943750483231","ellen.morgann","Ellen Morgan","Creator: Ellen Morgan","False","","0.9","The bio ""Creator: Ellen Morgan"" simply identifies the individual as the content creator of the profile. There are no company emails, brand names, product promotions, or business-related keywords that suggest representation of an external brand or company. This description is typical for a personal content creator."
"7501240688189689110","anushka.shar","Anushka","Creator: Anushka","False","","0.9","The username, display name, and bio (""Creator: Anushka"") all strongly indicate a personal account for an individual content creator named Anushka, with no indicators of brand representation, product promotion, or company affiliation."
"7500142494554787080","s4fwan01","SafwanHaul","Creator: SafwanHaul","False","","0.8","The display name ""SafwanHaul"" and bio ""Creator: SafwanHaul"" indicate a personal content creator or a self-named content brand/persona focusing on haul videos. There is no clear indication that they represent, work for, or promote an external commercial brand or company. This aligns with examples of personal content creators being classified as ""False""."
"7523766985826635022","kiley_c","kiley | wfh tips","Creator: kiley | wfh tips","False","","0.9","The profile indicates a personal creator (""kiley"") providing content focused on a specific topic (""wfh tips""). ""WFH tips"" is a content niche, not a specific company or corporate brand. There are no indicators like company names, brand emails, or product affiliations that suggest representation of a commercial entity."
"7511526005291404575","thetruestreviews","Brenden 😀","Creator: Brenden 😀","False","","0.9","The username ""thetruestreviews"" indicates content type (reviews), but the display name ""Brenden"" and bio ""Creator: Brenden"" are personal. There are no company emails, official brand names, specific product promotion language, or business descriptions to suggest representation of an external brand or company. It appears to be a personal content creator channel."
"7402880432204680453","vic.minutesai","Vic","Creator: Vic","False","","0.85","The bio ""Creator: Vic"" strongly indicates a personal account. The username ""vic.minutesai"" does not clearly identify a specific brand, and there are no other indicators like company emails, product promotion language, or brand partnership mentions."
"7490593651723144478","nicoleoreca","nicole","Creator: nicole","False","","0.9","The username, display name, and bio are personal (""Creator: nicole"") and contain no indicators of brand representation such as company names, business emails, or promotional language."
"7468025645767970054","itsangelicageorges","itsangelicageorges","Creator: itsangelicageorges","False","","0.9","The username, display name, and bio (""Creator: itsangelicageorges"") all point to a personal content creator account. There are no indications of brand affiliation, company names, product promotions, or business contact information."
"f0377b9ee740bb21c047","60bf091a2980dde5e955d9e6","","","False","","0.1","The display name and bio are empty, providing no information or indicators to suggest that this creator represents a brand."
"7521347271716523272","chickenbanana__________","bananapie","Creator: bananapie","False","","0.9","The bio ""Creator: bananapie"" identifies the user by their display name, not an external brand. No company names, product promotions, or business keywords are present."
"7467267454440459566","kelsey.arden","Kelsey Arden","Creator: Kelsey Arden","False","","0.8","The bio ""Creator: Kelsey Arden"" identifies the individual as a content creator under their own name, not as a representative of an external brand or company. No other indicators like company emails, brand names, or product promotions are present."
"7454026663479790890","jessykay078","Jess💕","Creator: Jess💕","False","","0.9","The username, display name, and bio are all personal (""Jess💕"") and contain no company emails, official brand names, business-related keywords, or product promotion language. ""Creator: Jess💕"" indicates a personal content creator, not a representative for a specific brand."
"7017587179299851525","amanda.lili.sed207","amanda.lili.sed207","Creator: amanda.lili.sed207","False","","0.9","The username, display name, and bio are generic and self-referential, lacking any brand-specific keywords, company names, product promotions, or business contact information typically associated with a brand representative."
"7496268300758895903","therabbitrecommends","Marketing & entertainment","Creator: Marketing & entertainment","False","","0.8","The display name and bio describe the creator's content focus or role (""Marketing & entertainment""), not a specific brand they represent. No company emails, brand names, or specific product promotions are present."
"7136925352617626907","syaxsyaaa14","Syaxsyaaa G.","Creator: Syaxsyaaa G.","False","","0.9","The username, display name, and bio all indicate a personal individual creator. There are no company emails, business-related keywords, product promotion language, or brand partnership mentions to suggest representation of a brand or company."
"6999585238355660037","antonias.dailystudyblog","Antonia’s Study Blog","Creator: Antonia’s Study Blog","False","","0.8","The name ""Antonia's Study Blog"" and the bio ""Creator: Antonia's Study Blog"" indicate a personal content creator's handle rather than a specific brand, company, or product they represent. No business-related keywords or brand affiliation signals are present."
"7468573490363370757","sobatprodukif","sobatproduktif","Creator: sobatproduktif","True","sobatproduktif","0.8","The creator consistently uses ""sobatproduktif"" across their username, display name, and bio. This name (meaning ""productive friend"" in Indonesian) functions as a clear personal brand or content enterprise focused on productivity, indicating they represent their own established identity or business."
"7468391577736465706","thepsychguide","reb l thepsychguide","Creator: reb l thepsychguide","True","thepsychguide","0.9","The consistent use of 'thepsychguide' across the username, display name, and bio indicates it is the creator's personal brand or a specific content brand they operate. The format 'reb l thepsychguide' suggests Reb is either the owner or the identity behind this branded content."
"7382245942327643424","mathschelsea","MathsChelsea","Creator: MathsChelsea","False","","0.9","The username, display name, and bio ""Creator: MathsChelsea"" all indicate a personal content creator. There are no mentions of company names, products, services, or brand partnerships, nor any business-related keywords that would suggest representation of an external brand."
"7391321324888624390","4_amthoughtss","<3","Creator: <3","False","","1.0","The username, display name, and bio are highly generic and personal, with no business-related keywords, company emails, product promotion language, or brand affiliations mentioned."
"7395350927512816927","aprils.notebook","aprils.notebook","Creator: aprils.notebook","False","","0.9","The profile only identifies itself as ""aprils.notebook"" and states ""Creator: aprils.notebook,"" indicating it's likely a personal content creator or a self-named brand rather than representing an external company. There are no mentions of specific brands, products, company emails, or business-related keywords pointing to a third-party affiliation."
"7409220979672550657","starbeanies","StarBean🥀","Creator: StarBean🥀","False","","0.8","The username, display name, and bio all suggest a personal creator account or a self-created persona (""StarBean"") rather than an official representative for an external brand or company. No indicators of company affiliation, product promotion, or business keywords were found."
"7426732778068135176","kayesa.rt","Noa","Creator: Noa","False","","0.9","The provided username, display name, and bio ""Creator: Noa"" strongly suggest a personal content creator rather than an official brand account. There are no business-related keywords, company names, product promotions, or brand partnership mentions to indicate brand representation."
"7432201096828964138","studyfetchtom","Study Fetch","Creator: Study Fetch","True","Study Fetch","1.0","The display name is ""Study Fetch"" and the bio explicitly states ""Creator: Study Fetch"", indicating the account is either the official brand account or a direct representative/creator for the ""Study Fetch"" brand."
"7434590473605483818","colorwithayleen","AYLEEN ⭐️🎨","Creator: AYLEEN ⭐️🎨","False","","0.9","The profile indicates a personal creator account with their name ""AYLEEN"" and a username ""colorwithayleen"" suggesting a personal focus on art/coloring. There are no indicators of affiliation with a specific company or brand (no company emails, brand names, product promotion, or partnership mentions)."
"7436212526511131946","taae.leee","Tae Lee","Creator: Tae Lee","False","","0.9","The bio ""Creator: Tae Lee"" suggests a personal content creator. There are no indicators like company emails, brand names, product promotion language, or business-related keywords to suggest brand representation."
"7436265231942241544",".https.fea","sfea 𐙚","Creator: sfea 𐙚","False","","0.9","The username, display name, and bio (""Creator: sfea"") strongly suggest an individual content creator rather than a brand. There are no indicators like company names, product promotion language, or business contact information."
"7440488678415174968","janenuu","janeᯓ★","Creator: janeᯓ★","False","","0.9","The bio ""Creator: janeᯓ★"" indicates a personal content creator. There are no company emails, brand names, product promotion language, or other business keywords present in the provided profile information."
"7455149210715901190","taryndnthehouse","taryn faliszewski","Creator: taryn faliszewski","False","","0.95","The username, display name, and bio are all personal identifiers. There are no keywords, company names, or promotional language to indicate this creator represents a specific brand. The bio ""Creator: taryn faliszewski"" simply identifies the individual as the content creator."
"7461284585200946440","zntnarchive","Zan's Archive","Creator: Zan's Archive","False","","0.8","The name ""Zan's Archive"" and bio ""Creator: Zan's Archive"" suggest a personal or hobby content collection rather than representation of a commercial brand. No brand-specific keywords, product promotions, or company affiliations are present."
"7491088148181568798","reddnea","kaitlynd!","Creator: kaitlynd!","False","","1.0","The username, display name, and bio all indicate a personal creator account. There are no brand-related keywords, company emails, product promotions, or partnership mentions. The bio explicitly states ""Creator: kaitlynd!"", reinforcing a personal identity."
"7494337471161847047","itsbutterpuff","🪐","Creator: 🪐","False","","0.9","The username, display name, and bio contain no specific brand names, company emails, product promotion language, or business-related keywords. The bio ""Creator: 🪐"" suggests an individual content creator rather than a brand representative."
"7496205716546489622","that.bulletjournal","journaling","Creator: journaling","False","","0.9","The username, display name, and bio describe a personal content creator focused on the general activity of journaling/bullet journaling, with no specific brand affiliation, company name, or promotional language."
"7508768926784916744","studywithrene","study tips & more","Creator: study tips & more","False","","0.85","The username `studywithrene` suggests a personal creator, and the display name and bio ""study tips & more"" describe a general content niche. There are no indicators like company emails, brand names, product promotion, or partnership mentions to suggest representation of a specific brand."
"7510172596273483015","sophia_moscoso","Sophia Moscoso","Creator: Sophia Moscoso","False","","0.95","The bio ""Creator: Sophia Moscoso"" combined with the personal username and display name strongly indicates this is an individual's personal account, not representing a specific brand or company. There are no brand-related keywords, company names, or promotional language present."
"7513353213106539807","asmralexasmr00","Asmr♡","Creator: Asmr♡","False","","0.9","The username, display name, and bio solely indicate a personal creator focused on ASMR content. There are no indicators such as company emails, official brand names, product promotion language, or business keywords to suggest they represent a specific brand or company."
"7518217195625794823","18thanggg4","Hgg đang ôn thi TOEIC","Creator: Hgg đang ôn thi TOEIC","False","","0.9","The display name and bio clearly indicate that ""Hgg"" is an individual who is personally studying for the TOEIC exam (""đang ôn thi"" means ""is studying for""). There are no indicators of brand representation, company affiliation, or product promotion."
"6892918888732970246","notetaking.aesthetic","📖","Creator: 📖","False","","0.95","The username ""notetaking.aesthetic"" describes a content niche rather than a specific brand. The display name and bio are generic emojis/text and do not contain any brand names, company emails, business keywords, or promotional language indicative of a brand affiliation."
"7439976855664397610","surakshya777","SURAKSHYA & ALOK","Creator: SURAKSHYA & ALOK","False","","0.8","The display name and bio indicate two individuals, ""SURAKSHYA & ALOK,"" are the creators. There are no business-related keywords, company emails, product mentions, or other indicators suggesting they represent or are a formal brand/company beyond being personal content creators."
"7484943239540247826","patrishadictado","patit 🌸","Creator: patit 🌸","False","","0.9","The username and display name appear to be personal. The bio ""Creator: patit 🌸"" indicates an individual content creator, with no mention of any specific brand, company, product, or business-related terms."
"7521638648459119873","lovedbymarielle","marielle | studying 📚","Creator: marielle | studying 📚","False","","0.9","The profile uses a personal name (""marielle"") and describes a personal activity (""studying""). There are no indicators like brand names, company emails, product promotion, or business-related keywords that suggest representation of a specific brand or company."
"7365512170215738629","mlkeutea","mlkeutea","Creator: mlkeutea","False","","0.9","The username, display name, and bio ""Creator: mlkeutea"" all consistently indicate a personal content creator rather than a brand. There are no brand-specific keywords, company mentions, or promotional language."
"7449494651494468894","toolstour","ToolsTour","Creator: ToolsTour","True","ToolsTour","0.9","The username, display name, and bio consistently use ""ToolsTour,"" explicitly stating ""Creator: ToolsTour."" This indicates that ""ToolsTour"" is the brand or entity this creator operates under and represents."
"7459583642277416238","her.bestbuy","Her.BestBuy","Creator: Her.BestBuy","True","Her.BestBuy","0.95","The username, display name, and bio consistently use ""Her.BestBuy,"" indicating this is the name of the brand or business they represent or are. The term ""BestBuy"" strongly implies a retail or e-commerce business."
"7490480675565456645","diva_in_distress","🎀","Creator: 🎀","False","","1.0","The username, display name, and bio contain no brand-specific keywords, company names, product mentions, or business contact information. The bio ""Creator: 🎀"" is generic and indicates a personal content creator rather than a brand representative."
"7056823544856218927","mywritingaesthetic","ashley’s handwriting","Creator: ashley’s handwriting","False","","0.9","The username, display name, and bio all indicate a personal account focused on an individual's handwriting, not a specific brand or company. No brand-related keywords, emails, or promotional language are present."
"7501651344609053994","freenotesapp","Freenotes","Creator: Freenotes","True","Freenotes","0.95","The username ""freenotesapp"" clearly indicates an app, and the display name ""Freenotes"" combined with the bio ""Creator: Freenotes"" strongly suggests this is the official account for the Freenotes app brand."
"7359009951311858945","ashley_todd","Ashley Todd","Creator: Ashley Todd","False","","0.8","The bio ""Creator: Ashley Todd"" indicates an individual content creator using their personal name. There are no keywords, company names, product promotions, or partnership mentions to suggest representation of a specific brand or company."
"6899358494210772225","boba.studies","Boba Studies","Creator: Boba Studies","False","","0.9","The username, display name, and bio are all consistent and indicate a personal content creator identity (""Creator: Boba Studies"") rather than an official representative or promoter of an external corporate brand. No typical brand indicators like company emails, product promotion language, or brand partnership mentions were found."
"7198547380692684075","growinginto_dr.womble","Kayla Womble • Vet Student","Creator: Kayla Womble • Vet Student","False","","0.95","The profile explicitly identifies as a personal account for ""Kayla Womble • Vet Student,"" indicating an individual's journey or profession rather than a specific brand or company. There are no brand names, product promotions, business keywords, or company affiliations mentioned."
"7511831849946172678","studywith.alma","alma m","Creator: alma m","False","","0.9","Username ""studywith.alma"" along with display name ""alma m"" and bio ""Creator: alma m"" strongly indicate a personal content creator account. There are no brand-specific keywords, company emails, or product promotion language in the provided information."
"7500746215479512366","aprilstudies","aprilstudies 🫀","Creator: aprilstudies 🫀","False","","0.9","The username, display name, and bio are all self-referential (""aprilstudies"") and lack any indicators of representing an external brand, company name, or product promotion. The term ""Creator"" in this context refers to an individual content creator."
"7502643131263814942","styluspenshop","Stylus Pen Shop","Creator: Stylus Pen Shop","True","Stylus Pen Shop","1.0","The username, display name, and bio all consistently identify the creator as ""Stylus Pen Shop,"" explicitly indicating a commercial entity or business that sells stylus pens."
"7490472227989835054","bbbigdeer","bbbigdeer","Creator: bbbigdeer","False","","0.9","The profile information (username, display name, and bio ""Creator: bbbigdeer"") is entirely self-referential and contains no indicators of representing an external brand, company, or product. It suggests a personal creator account."
"7468832923018366213","ecu_droid","Ecu Droid","Creator: Ecu Droid","True","Ecu Droid","0.95","The username, display name, and bio are all consistently ""Ecu Droid,"" which sounds like a specific technical product or service name (e.g., related to Engine Control Units and software). The bio ""Creator: Ecu Droid"" indicates that ""Ecu Droid"" is the entity itself, rather than a personal account."
"7473192687085079851","vonnarene","Vonna René","Creator: Vonna René","False","","0.9","The bio ""Creator: Vonna René"" indicates a personal creator account where Vonna René is the individual content creator, not a representative of an external brand or company. There are no indicators like company emails, brand names, product promotions, or business keywords suggesting a separate brand affiliation."
"7241045473899941125","karen.daphne","Art by Karen Daphne 🎨","Creator: Art by Karen Daphne 🎨","True","Art by Karen Daphne","0.9","The display name and bio clearly establish ""Art by Karen Daphne"" as the creator's specific brand or business entity. The creator is representing their own art brand."
"7072427310430899462","alevelhelp.32","𝑨-𝒍𝒆𝒗𝒆𝒍 𝒉𝒆𝒍𝒑","Creator: 𝑨-𝒍𝒆𝒗𝒆𝒍 𝒉𝒆𝒍𝒑","False","","0.9","The username, display name, and bio are generic and self-referential (""Creator: A-level help""), suggesting an individual content creator providing assistance rather than a specific brand or company. No typical brand indicators like official branding, company names, or commercial language are present."
"7459156668975254790","clari.studying","Clarissa | Studytok 🩵","Creator: Clarissa | Studytok 🩵","False","","0.9","The profile uses a personal name (Clarissa) and identifies with a content niche/community (Studytok). There are no indicators like company emails, official brand account names, product promotion language, or business keywords that suggest representation of a specific brand or company."
"7507042190737116462","study.diva0","Study Diva ✨","Creator: Study Diva ✨","False","","0.8","The profile uses ""Study Diva"" consistently as a personal creator identity. No indicators of representing an external company, product, or service were found in the provided information."
"7519544993430801672","willlforbes","Will","Creator: Will","False","","0.9","The username and display name are personal. The bio ""Creator: Will"" explicitly indicates a personal content creator and lacks any indicators of brand representation such as company names, official emails, or promotional language."
"7496560586226928942","bryttani_mingo","bryttani | mom.life.home","Creator: bryttani | mom.life.home","False","","0.9","The display name and bio ""mom.life.home"" describe the creator's content niche (motherhood, lifestyle, home) rather than a specific company or brand they represent. There are no indicators like company emails, official brand names, or explicit partnership mentions."
"7413212426256125226","ecaddel00","Emily C.🕊️Mama of 2","Creator: Emily C.🕊️Mama of 2","False","","0.9","The profile information (""Emily C.🕊️Mama of 2"", ""Creator: Emily C.🕊️Mama of 2"") is personal and does not contain any brand names, company emails, product promotion language, or indications of official brand representation or partnerships. ""Creator"" refers to a content creator, not a brand representative in this context."
"7490396311234104619","createwhitchris","Create Whit Chris Art","Creator: Create Whit Chris Art","True","Create Whit Chris Art","0.9","The creator's username, display name, and bio consistently refer to ""Create Whit Chris Art,"" indicating this is a specific personal brand or small business that the creator represents and operates under."
"7514459970516159766","emiliavlogs","Emilia🥳💕🥳","Creator: Emilia🥳💕🥳","False","","0.9","The profile information (username, display name, and bio) strongly suggests a personal content creator named Emilia who creates vlogs. There are no indicators such as company emails, brand names, business-related keywords, product promotion language, or partnership mentions to suggest representation of an external brand or company."
"7514519625988607275","enjoythejourney11","Jenny ✨","Creator: Jenny ✨","False","","0.85","The profile information (username, display name, bio) uses a personal name ""Jenny"" and a general descriptor ""Creator,"" with no company emails, brand names, product promotions, or business-related keywords to suggest official brand representation."
"7485011607395880222","study.withannaa","Study with Ava","Creator: Study with Ava","False","","0.9","The username, display name, and bio ""Creator: Study with Ava"" strongly suggest a personal content creator specializing in study-related content, likely building a personal brand around their name. There are no indicators of representing an external company, product, or service, such as company emails, official brand accounts, or product promotion language."
"7478791284614778154","harperahauls","harps","Creator: harps","False","","0.9","The profile information (username 'harperahauls', display name 'harps', bio 'Creator: harps') indicates an individual content creator. There are no company emails, official brand names, business-related keywords, or partnership mentions to suggest they represent a specific brand or company. While 'hauls' in the username might imply product content, it doesn't mean brand representation."
"7479138132181421342","serilma.home","serilma","Creator: serilma","True","serilma","0.9","The username ""serilma.home"" strongly suggests a brand focused on home-related products or services, with ""serilma"" being the brand name. The display name ""serilma"" and bio ""Creator: serilma"" further reinforce that this account represents or is dedicated to the ""serilma"" brand."
"7471372555270556974","morejesuslessjennae","Jenna’e M. 💖","Creator: Jenna’e M. 💖","False","","0.95","The profile consists solely of personal identifiers (username, display name, bio with personal name and ""Creator"" label). There are no indications of company emails, official brand accounts, business-related keywords, product promotion language, brand partnership mentions, official app/service names, or company descriptions that would suggest representation of a specific brand or company."
"7513728718515260702","that_nerdy_bible_girl","That Nerdy Bible Girl","Creator: That Nerdy Bible Girl","False","","0.95","The username, display name, and bio (""Creator: That Nerdy Bible Girl"") all suggest a personal content creator operating under a specific persona rather than representing or promoting an external brand or company. No indicators like company emails, business keywords, or product promotion language are present."
"7476494160699280686","bcserra","Brooke | TheShopaholicRN","Creator: Brooke | TheShopaholicRN","False","","0.9","The creator's display name and bio suggest a personal persona (Brooke, a Registered Nurse who enjoys shopping) rather than an official representative of a specific brand or company. There are no indicators like company emails, official brand account mentions, or specific brand names."
"7419378131640782123","ainotebook_app","AI Notebook App","Creator: AI Notebook App","True","AI Notebook App","1.0","Username, display name, and bio all explicitly name ""AI Notebook App"", indicating it is the official account for a specific application/product."
"7162379982331874606","skysstudies","skysstudies","Creator: skysstudies","False","","0.8","The username, display name, and bio (""Creator: skysstudies"") strongly indicate an individual content creator. There are no typical brand indicators such as company emails, official product names, or business descriptions present in the provided information."
"7399797135199292715","webb_tech","Webb Tech","Creator: Webb Tech","True","Webb Tech","0.9","The creator consistently uses ""Webb Tech"" in their username, display name, and bio, explicitly stating ""Creator: Webb Tech"". This indicates that ""Webb Tech"" itself is the brand they represent, likely a personal brand or a small business focusing on technology."
"6967798784021499142","vib3swithjess","Jessica","Creator: Jessica","False","","0.95","The profile contains a personal-sounding username and display name, and the bio ""Creator: Jessica"" is a self-designation rather than an indication of representing a specific brand or company. There are no brand names, company emails, business keywords, or promotional language present."
"7450456572972502290","handy.works.with.nisha","Handy works with Nisha","Creator: Handy works with Nisha","True","Handy works with Nisha","0.95","The consistent username, display name, and bio all identify the account as ""Handy works with Nisha,"" indicating it is the official presence of a business or service by that name."
"7211644322800880939","mtholfsen","Mike Tholfsen - Microsoft tips","Creator: Mike Tholfsen - Microsoft tips","True","Microsoft","1.0","The creator's display name ""Mike Tholfsen - Microsoft tips"" and bio ""Creator: Mike Tholfsen - Microsoft tips"" explicitly link them to providing tips related to Microsoft products. This indicates a direct affiliation, likely as an employee or official representative, rather than just a general user, thereby representing the Microsoft brand."
"7451486587671596318","chelbell115","Chelsea 🍒","Creator: Chelsea 🍒","False","","0.95","The bio ""Creator: Chelsea 🍒"" is personal and contains no business-related keywords, brand names, or promotional language. The username and display name are also personal, showing no indicators of representing a specific company or product."
"7420495445895499050","feynmanai","Feynman AI : Note, mindmap,..","Creator: Feynman AI : Note, mindmap,..","True","Feynman AI","1.0","The display name and bio explicitly state ""Feynman AI"" as the creator and describe its functions (""Note, mindmap,..""), clearly indicating it is an official account representing a specific product/brand."
"7417920030974758186","ridergpt","Rider Harris","Creator: Rider Harris","False","","0.8","The display name ""Rider Harris"" and bio ""Creator: Rider Harris"" indicate a personal creator account. While ""ridergpt"" in the username suggests content related to AI/GPT, it does not specify or represent a particular brand or company. There are no other indicators of brand affiliation."
"7248984147736136965","paperlikeofficial","Paperlike","Creator: Paperlike","True","Paperlike","1.0","The username ""paperlikeofficial"", display name ""Paperlike"", and bio ""Creator: Paperlike"" all explicitly indicate this is the official account for the Paperlike brand."
"7442870882172800299","karmann23","Teena 💕","Creator: Teena 💕","False","","0.9","The username, display name (""Teena 💕""), and bio (""Creator: Teena 💕"") all strongly suggest a personal content creator. There are no company names, business-related keywords, product promotions, or other indicators of brand representation in the provided profile details."
"7499165992539393310","oyeeeyadii","🐥👑Yadii💛Oshun🌻","Creator: 🐥👑Yadii💛Oshun🌻","False","","0.9","The profile uses a personal name ""Yadii"" and a spiritual reference ""Oshun"" along with emojis. There are no company emails, product promotion language, business keywords (other than the generic ""Creator""), or mentions of brand partnerships that would indicate representation of a specific company or brand. The bio simply reiterates their personal creator name."
"7517059909175741727","saige_faith","Saige Sorensen","Creator: Saige Sorensen","False","","0.9","The bio ""Creator: Saige Sorensen"" and personal display name indicate a content creator operating under their own name, with no business keywords, company emails, or brand promotion language provided in the profile details."
"7418640281240636714","voicenotes.app","voicenotes.app","Creator: voicenotes.app","True","voicenotes.app","1.0","The username, display name, and bio all explicitly match ""voicenotes.app"", with the bio stating ""Creator: voicenotes.app"", indicating this is the official account for the app/service."
"7448344744729644310","mia.xldw","mia ludwig❗️","Creator: mia ludwig❗️","False","","0.95","The profile information (username, display name, bio) consists solely of what appears to be a personal name, ""mia ludwig."" There are no company emails, brand names, product mentions, or business-related keywords to suggest representation of an external brand. The bio ""Creator: mia ludwig❗️"" reinforces it as a personal creator account."
"7386839730756881706","murderhoney","Murder Honey","Creator: Murder Honey","True","Murder Honey","0.8","The username, display name, and bio (""Creator: Murder Honey"") all consistently identify the creator as ""Murder Honey,"" indicating a self-branded entity where ""Murder Honey"" itself is the brand being represented."
"6951140368402386182","snehageorrge","sneha | nursing student 🎀","Creator: sneha | nursing student 🎀","False","","0.0","Analysis failed"
"7524304656202206520","juststwef","stwef","Creator: stwef","False","","0.95","The profile information (username, display name, and bio ""Creator: stwef"") is entirely self-referential and lacks any typical indicators of brand representation such as company names, product mentions, business-related keywords, or partnership disclosures. It appears to be a personal or independent creator profile."
"7412258357588888833","hiraarchives","h i r a 🪐","Creator: h i r a 🪐","False","","0.95","The username ""hiraarchives"" and display name ""h i r a 🪐"" along with the bio ""Creator: h i r a 🪐"" strongly indicate a personal account for a content creator named Hira. There are no business-related keywords, company emails, brand names, or promotional language suggesting representation of a specific brand or company."
"7520699660873288973","haliebivins","Halie B","Creator: Halie B","False","","0.9","The bio ""Creator: Halie B"" indicates a personal content creator. There are no company emails, official brand names, business keywords, or product promotion language suggesting a specific brand representation."
"7238239282371104026","mlsc.cozy","mlsc.cozy","Creator: mlsc.cozy","False","","0.9","The bio ""Creator: mlsc.cozy"" simply identifies the creator by their handle. There are no indicators such as company emails, product mentions, business-related keywords, or brand partnership language to suggest they represent or promote a specific brand or company. It appears to be a personal content creator account."
"7453074921648835858","sayderyz","sayde ✶ ig: @daysmadethis","Creator: sayde ✶ ig: @daysmadethis","True","daysmadethis","0.75","The creator's display name and bio prominently feature the Instagram handle @daysmadethis, indicating they are promoting or representing this specific creative account, which functions as their personal brand or a small business venture."
"7411470561748077832","stacey.studies","stacey 🧸🤎","Creator: stacey 🧸🤎","False","","0.9","The username, display name, and bio strongly suggest an individual content creator (""stacey.studies"", ""Creator: stacey"") rather than a representative of a specific commercial brand. There are no indicators such as company emails, brand names, product promotions, or partnership mentions."
"7515316070169857311","ayypatrick","Patrick Minor","Creator: Patrick Minor","False","","0.9","The username, display name, and bio all indicate a personal creator named Patrick Minor. There are no brand-related keywords, company names, product mentions, or other indicators of a brand affiliation."
"7236417166503972122","madetoplan","madetoplan | digital planning","Creator: madetoplan | digital planning","True","madetoplan","0.9","The consistent use of ""madetoplan"" across the username, display name, and bio, coupled with the descriptive ""digital planning,"" strongly indicates that ""madetoplan"" is a brand offering digital planning products or services. The profile directly represents or is the brand itself."
"7411594292428328222","jeffrey.jotbotai","jeffrey.jotbotai","Creator: jeffrey.jotbotai","False","","0.9","The username, display name, and bio are self-referential and contain no keywords, company names, or promotional language indicative of brand representation. It appears to be a personal creator profile."
"7457657924354149675","annielaytonn","annie","Creator: annie","False","","0.9","The bio ""Creator: annie"" indicates this is a personal account for an individual content creator named annie, with no specific external brand affiliation or company representation mentioned. No brand names, company emails, or product promotion language are present."
"7511627718669126934","caitlinmell0r","caitlinmell0r","Creator: caitlinmell0r","False","","0.9","The username, display name, and bio all appear to be a personal name (""caitlinmell0r"") and contain no brand names, company emails, promotional language, or business-related keywords."
"7459736915751750917","cocoaunt","Jasmine","Creator: Jasmine","False","","0.9","The bio ""Creator: Jasmine"" indicates a personal account identifying the individual. No brand names, company emails, product promotion language, or business-related keywords are present in the provided information."
"7471497706737782062","fetchmommy","DealDudette","Creator: DealDudette","False","","0.8","The bio explicitly states ""Creator: DealDudette,"" indicating ""DealDudette"" is the creator's personal brand or online persona, rather than a separate corporate entity they represent. No other typical corporate indicators (e.g., company email, official account tag, clear product/service promotion for an external entity) are present."
"7453209173438844190","prettygirlll_k","Keyanna💕","Creator: Keyanna💕","False","","0.95","The username, display name, and bio all indicate a personal content creator account. There are no business keywords, company names, product promotions, or partnership mentions to suggest brand representation."
